parcel_id,property_id,slr_m,storm,scenario,depth_m,duration_hr,flooded,source
80,d6e5eca5b6ca3a0f7832eb2769464302,1.5,100-yr,SLR=1.5m | 100-yr,0.67,18.94139289855957,TRUE,CoSMoS
81,1e63e1365446d4a9a3a49fb69ae6a743,1.5,100-yr,SLR=1.5m | 100-yr,1.17,19.236114501953125,TRUE,CoSMoS
82,ec9891763c8b3865fe1cb0aef7d8808e,1.5,100-yr,SLR=1.5m | 100-yr,1.04,19.085445404052734,TRUE,CoSMoS
83,e313959d66f6c9b225346c79eefd5ead,1.5,100-yr,SLR=1.5m | 100-yr,1.29,23.909526824951172,TRUE,CoSMoS
84,f27c616eef80f4e7d72585d89e30b7f6,1.5,100-yr,SLR=1.5m | 100-yr,0.47,18.53337860107422,TRUE,CoSMoS
85,2bfdf7374c8c4bbaa7181efe98a8e25f,1.5,100-yr,SLR=1.5m | 100-yr,0.34,18.536609649658203,TRUE,CoSMoS
88,d9d79ded405b9e361d65292878106ee2,1.5,100-yr,SLR=1.5m | 100-yr,0.51,18.259702682495117,TRUE,CoSMoS
89,b60fd96b598ea779713dadd50eec1981,1.5,100-yr,SLR=1.5m | 100-yr,0.83,18.356637954711914,TRUE,CoSMoS
91,36a89c7d09161752ab705b07e2ddbe73,1.5,100-yr,SLR=1.5m | 100-yr,0.44,18.598148345947266,TRUE,CoSMoS
93,bbf6fc2a9aec00a3780ed5c5d4db6759,1.5,100-yr,SLR=1.5m | 100-yr,0.83,20.454565048217773,TRUE,CoSMoS
94,5a3be30199394130a88d0b5148f0f24c,1.5,100-yr,SLR=1.5m | 100-yr,0.75,20.590198516845703,TRUE,CoSMoS
95,1481d2cba83d67f62612ec6043fe47b3,1.5,100-yr,SLR=1.5m | 100-yr,0.71,20.507394790649414,TRUE,CoSMoS
96,b462f58e761e5f3c9c9e5a5d781e505a,1.5,100-yr,SLR=1.5m | 100-yr,0.64,20.42125129699707,TRUE,CoSMoS
97,745d257d4efd4cd1ba102a4b538c67e8,1.5,100-yr,SLR=1.5m | 100-yr,0.43,20.95069122314453,TRUE,CoSMoS
98,15a54683d8a643d8f5cc47a2d8c7e936,1.5,100-yr,SLR=1.5m | 100-yr,1.08,22.02825355529785,TRUE,CoSMoS
99,56520faaa42881bdc6a324b7a5e2502f,1.5,100-yr,SLR=1.5m | 100-yr,1.22,21.80620765686035,TRUE,CoSMoS
100,64b9b5ab991ea7e2fa4cb5096fcd813c,1.5,100-yr,SLR=1.5m | 100-yr,0.86,21.607919692993164,TRUE,CoSMoS
101,7154de47f0001ba146ad1ae5a62ee863,1.5,100-yr,SLR=1.5m | 100-yr,1.74,21.079437255859375,TRUE,CoSMoS
102,0d7b8f794fa3082a7c03026dec856247,1.5,100-yr,SLR=1.5m | 100-yr,1.74,21.079437255859375,TRUE,CoSMoS
103,6e0abbe95021795de4e36b121e68a5da,1.5,100-yr,SLR=1.5m | 100-yr,1.11,20.973934173583984,TRUE,CoSMoS
104,d2b603896c62fe2a05a5fd2b2856fc67,1.5,100-yr,SLR=1.5m | 100-yr,1.15,23.280241012573242,TRUE,CoSMoS
105,ae410f3f37648dc35b771f5aab1e56d4,1.5,100-yr,SLR=1.5m | 100-yr,1.79,21.74544334411621,TRUE,CoSMoS
106,73954a6c37f948edfa2617a91452cf8d,1.5,100-yr,SLR=1.5m | 100-yr,1.56,20.064680099487305,TRUE,CoSMoS
107,1ff31dc4768a9158d9473f7ded2e923a,1.5,100-yr,SLR=1.5m | 100-yr,1.17,20.78617286682129,TRUE,CoSMoS
108,a084010d87e39dd79f2dabdd6931549a,1.5,100-yr,SLR=1.5m | 100-yr,1.5,17.85114860534668,TRUE,CoSMoS
109,330d0a0121adcdb385166b1fa14e3cec,1.5,100-yr,SLR=1.5m | 100-yr,1.43,17.264568328857422,TRUE,CoSMoS
110,104937a524980ecc2f672d7a542309ce,1.5,100-yr,SLR=1.5m | 100-yr,1.67,17.093463897705078,TRUE,CoSMoS
2,869b893718c34c2377679564cd7cd705,1.75,100-yr,SLR=1.8m | 100-yr,1.27,22.98283576965332,TRUE,CoSMoS
3,10e5c14b3b247bc4b07bb5b8fe680915,1.75,100-yr,SLR=1.8m | 100-yr,1.54,23.373985290527344,TRUE,CoSMoS
4,df5793d00b3dee7bc5de79f3adaa9fcb,1.75,100-yr,SLR=1.8m | 100-yr,1,21.74856185913086,TRUE,CoSMoS
5,7f0b8bc66ebf78e40799f7fc69f1127b,1.75,100-yr,SLR=1.8m | 100-yr,0.76,24.848215103149414,TRUE,CoSMoS
6,1f2e37dbca51abe543d735133f0cc643,1.75,100-yr,SLR=1.8m | 100-yr,1.16,24.850000381469727,TRUE,CoSMoS
7,41677f225fa7418f32714a2a094c1244,1.75,100-yr,SLR=1.8m | 100-yr,1.54,23.373985290527344,TRUE,CoSMoS
8,d619cea82bb12f088e086e781113f17f,1.75,100-yr,SLR=1.8m | 100-yr,1.19,24.734148025512695,TRUE,CoSMoS
9,4fadfb3c3591c1ad79a801cfa01370d6,1.75,100-yr,SLR=1.8m | 100-yr,1.19,24.734148025512695,TRUE,CoSMoS
10,c9005c10c424d0dfa8efef532052d8e9,1.75,100-yr,SLR=1.8m | 100-yr,0.74,24.84990882873535,TRUE,CoSMoS
11,590bc81e834ae987df8ea7a7c2c04bbf,1.75,100-yr,SLR=1.8m | 100-yr,1.07,23.234975814819336,TRUE,CoSMoS
12,f406818da8ebe8fcc4e58cae36781bf7,1.75,100-yr,SLR=1.8m | 100-yr,1.07,24.778568267822266,TRUE,CoSMoS
13,5e0031ecbf54e0627caf983b39c73dbd,1.75,100-yr,SLR=1.8m | 100-yr,0.79,24.850000381469727,TRUE,CoSMoS
14,0f956c6f09175e6f22794d56a759228a,1.75,100-yr,SLR=1.8m | 100-yr,1.38,24.779399871826172,TRUE,CoSMoS
15,b84a87b6270cbd89024e871a1b4dd896,1.75,100-yr,SLR=1.8m | 100-yr,0.79,24.849143981933594,TRUE,CoSMoS
16,a24ca6112f4bac3344317057b836aa82,1.75,100-yr,SLR=1.8m | 100-yr,1.19,24.734148025512695,TRUE,CoSMoS
17,891d7a19c8866d6a7f26c765b8ffa62e,1.75,100-yr,SLR=1.8m | 100-yr,1.3,24.850000381469727,TRUE,CoSMoS
18,71471ead165734f3c23829d2bfd89b19,1.75,100-yr,SLR=1.8m | 100-yr,1.19,24.734148025512695,TRUE,CoSMoS
19,fbed1d520e167857fcfba3028ae17d6e,1.75,100-yr,SLR=1.8m | 100-yr,1.08,24.746355056762695,TRUE,CoSMoS
20,521d913398ccc88ae5ef7b7f1e9f7cfd,1.75,100-yr,SLR=1.8m | 100-yr,1.19,24.734148025512695,TRUE,CoSMoS
21,7df87557da5a77296076ccb323bd5592,1.75,100-yr,SLR=1.8m | 100-yr,1.7,23.522804260253906,TRUE,CoSMoS
22,9187a1f1d8484ebe2254d1c53ab43503,1.75,100-yr,SLR=1.8m | 100-yr,1.19,24.734148025512695,TRUE,CoSMoS
23,50f16e8677b26f7f0ae07c2628d4a3f6,1.75,100-yr,SLR=1.8m | 100-yr,0.76,24.848215103149414,TRUE,CoSMoS
24,9ca78cce2abf111ff43097db3067f4bf,1.75,100-yr,SLR=1.8m | 100-yr,0.78,24.850000381469727,TRUE,CoSMoS
26,39a7d437e8e27b45576cf29f6e28a33d,1.75,100-yr,SLR=1.8m | 100-yr,1.19,24.734148025512695,TRUE,CoSMoS
27,9c30fbdf740c818d20ede323c68ed454,1.75,100-yr,SLR=1.8m | 100-yr,2.41,24.7812557220459,TRUE,CoSMoS
28,a73075107dd3cb34000ee4708056cb3f,1.75,100-yr,SLR=1.8m | 100-yr,1.21,21.946470260620117,TRUE,CoSMoS
29,7f0dcaae670bce2af9a0278956636a12,1.75,100-yr,SLR=1.8m | 100-yr,0.67,21.932588577270508,TRUE,CoSMoS
30,f1685fa53e41991840a9cff8105898a0,1.75,100-yr,SLR=1.8m | 100-yr,1.54,23.373985290527344,TRUE,CoSMoS
31,bc49f4578caf3d4c87244cc6fc1432ac,1.75,100-yr,SLR=1.8m | 100-yr,1.54,23.373985290527344,TRUE,CoSMoS
32,b1abab57126ed2a9a88d737984c69b54,1.75,100-yr,SLR=1.8m | 100-yr,1.19,24.734148025512695,TRUE,CoSMoS
33,4c16214b63d783b88e1d00cc5aeeeedb,1.75,100-yr,SLR=1.8m | 100-yr,1.13,24.850000381469727,TRUE,CoSMoS
34,43cf192f76f781c71d1f0a86691b4b36,1.75,100-yr,SLR=1.8m | 100-yr,1.54,23.373985290527344,TRUE,CoSMoS
35,a3fe0a3b732049fd5e91b291c2c53c22,1.75,100-yr,SLR=1.8m | 100-yr,1.21,24.778568267822266,TRUE,CoSMoS
36,c0038cf971126a683f99570432c0eaf0,1.75,100-yr,SLR=1.8m | 100-yr,1.04,24.778568267822266,TRUE,CoSMoS
37,113c185fa7b30efe6c04b7a4a07276d0,1.75,100-yr,SLR=1.8m | 100-yr,1.21,24.778568267822266,TRUE,CoSMoS
38,6596a6ce95accc5a22d77a6eb1b0e396,1.75,100-yr,SLR=1.8m | 100-yr,1.19,24.809255599975586,TRUE,CoSMoS
42,073c60cc505c2d828817dfd84c52846e,1.75,100-yr,SLR=1.8m | 100-yr,1.19,24.59767723083496,TRUE,CoSMoS
43,2bce84df5699b910a213702877fb7879,1.75,100-yr,SLR=1.8m | 100-yr,0.21,22.53697967529297,TRUE,CoSMoS
44,4e20f1d2f1beaafe0b33fd8b63ee754d,1.75,100-yr,SLR=1.8m | 100-yr,0.8,22.542190551757812,TRUE,CoSMoS
45,862d3afe26c4e34e81aa8775f25a34e2,1.75,100-yr,SLR=1.8m | 100-yr,0.83,22.011123657226562,TRUE,CoSMoS
46,5fa404df6aa8eb519c17c3ef9b2f8641,1.75,100-yr,SLR=1.8m | 100-yr,1.08,21.916900634765625,TRUE,CoSMoS
47,e2e4cb936d41ce2a53d57604e0c8f138,1.75,100-yr,SLR=1.8m | 100-yr,0.81,21.120216369628906,TRUE,CoSMoS
48,3267ce5a6ef70cade696683c01ade678,1.75,100-yr,SLR=1.8m | 100-yr,0.75,20.988889694213867,TRUE,CoSMoS
49,75a17d216fabd33638ad4d4b11287948,1.75,100-yr,SLR=1.8m | 100-yr,1.31,20.63500213623047,TRUE,CoSMoS
50,9a075e84b4a27045bbf8e7d7f5ebdbc2,1.75,100-yr,SLR=1.8m | 100-yr,1.05,20.002033233642578,TRUE,CoSMoS
51,30e4d3cc266206e4c2ed30bd280e9354,1.75,100-yr,SLR=1.8m | 100-yr,0.96,19.5695743560791,TRUE,CoSMoS
52,dab93058d9ca11f6c6b9d83f3ff64f5d,1.75,100-yr,SLR=1.8m | 100-yr,0.21,20.56072235107422,TRUE,CoSMoS
54,1b6278ab5c2822e50d92a662a920f9cd,1.75,100-yr,SLR=1.8m | 100-yr,1.35,20.860681533813477,TRUE,CoSMoS
55,0045f368e49fe3280616cd2f946c2e4e,1.75,100-yr,SLR=1.8m | 100-yr,0.06,20.47894287109375,FALSE,CoSMoS
57,5d9c2a05a08558d55b02c0327b4df447,1.75,100-yr,SLR=1.8m | 100-yr,0.95,21.78331756591797,TRUE,CoSMoS
58,c37bb3af3bc962b23be05ede85a95227,1.75,100-yr,SLR=1.8m | 100-yr,1.36,22.737455368041992,TRUE,CoSMoS
59,2ba4ae8fb559982704ca2d60f5bcb2fa,1.75,100-yr,SLR=1.8m | 100-yr,0.91,21.86147689819336,TRUE,CoSMoS
60,4ad4c8215c6fffa3117985d90cffb766,1.75,100-yr,SLR=1.8m | 100-yr,0.97,21.26355743408203,TRUE,CoSMoS
61,671f697ca683fcd3dfef97963abd2555,1.75,100-yr,SLR=1.8m | 100-yr,1.2,21.476682662963867,TRUE,CoSMoS
62,74df5ff97da3e03e91c0f35f77505d09,1.75,100-yr,SLR=1.8m | 100-yr,1.09,22.603105545043945,TRUE,CoSMoS
64,8add8b2920677fb05a470dc45d0382e9,1.75,100-yr,SLR=1.8m | 100-yr,0.7,21.468320846557617,TRUE,CoSMoS
65,ebba21509473070bc68ac3bdc57e2b2f,1.75,100-yr,SLR=1.8m | 100-yr,1.01,20.995237350463867,TRUE,CoSMoS
66,91d61e1e74d514343173298aaad46962,1.75,100-yr,SLR=1.8m | 100-yr,0.84,22.415531158447266,TRUE,CoSMoS
67,13d20e9c7a4c67ce669c866c9c0c0b65,1.75,100-yr,SLR=1.8m | 100-yr,1.04,22.77762222290039,TRUE,CoSMoS
68,5dcd72919d0d813104e7c51b3d4f6aec,1.75,100-yr,SLR=1.8m | 100-yr,1.53,22.635183334350586,TRUE,CoSMoS
69,b3adec5d5bea4d9c3fa1e3464bbafa91,1.75,100-yr,SLR=1.8m | 100-yr,1,21.926164627075195,TRUE,CoSMoS
70,55516a1c7d482174944565881a6c4c1d,1.75,100-yr,SLR=1.8m | 100-yr,0.87,21.74099349975586,TRUE,CoSMoS
73,e6c0dd8d88b208dacf2980e5cfbe47d0,1.75,100-yr,SLR=1.8m | 100-yr,0.77,22.085865020751953,TRUE,CoSMoS
74,6a163b810b84db5cf15faaaff015d72f,1.75,100-yr,SLR=1.8m | 100-yr,0.32,22.235687255859375,TRUE,CoSMoS
75,4ebd4dadd1ac24187bb48c91600c5bf7,1.75,100-yr,SLR=1.8m | 100-yr,0.61,22.250673294067383,TRUE,CoSMoS
76,16e7c6a3126e8054624d86ca0fffa966,1.75,100-yr,SLR=1.8m | 100-yr,0.97,22.49369239807129,TRUE,CoSMoS
77,4ca0c29f2b81ba4765ed75f5ea1f4463,1.75,100-yr,SLR=1.8m | 100-yr,1.52,22.337060928344727,TRUE,CoSMoS
78,dc7c86b51337c35a8f90e477f53f3340,1.75,100-yr,SLR=1.8m | 100-yr,0.82,21.742650985717773,TRUE,CoSMoS
79,970676448c402953014406951d3772fd,1.75,100-yr,SLR=1.8m | 100-yr,1.01,21.7410888671875,TRUE,CoSMoS
80,d6e5eca5b6ca3a0f7832eb2769464302,1.75,100-yr,SLR=1.8m | 100-yr,1.09,21.886049270629883,TRUE,CoSMoS
81,1e63e1365446d4a9a3a49fb69ae6a743,1.75,100-yr,SLR=1.8m | 100-yr,1.58,22.075422286987305,TRUE,CoSMoS
82,ec9891763c8b3865fe1cb0aef7d8808e,1.75,100-yr,SLR=1.8m | 100-yr,1.44,21.824228286743164,TRUE,CoSMoS
83,e313959d66f6c9b225346c79eefd5ead,1.75,100-yr,SLR=1.8m | 100-yr,1.67,24.849443435668945,TRUE,CoSMoS
84,f27c616eef80f4e7d72585d89e30b7f6,1.75,100-yr,SLR=1.8m | 100-yr,0.83,21.743680953979492,TRUE,CoSMoS
85,2bfdf7374c8c4bbaa7181efe98a8e25f,1.75,100-yr,SLR=1.8m | 100-yr,0.72,22.11490821838379,TRUE,CoSMoS
88,d9d79ded405b9e361d65292878106ee2,1.75,100-yr,SLR=1.8m | 100-yr,0.86,22.58365249633789,TRUE,CoSMoS
89,b60fd96b598ea779713dadd50eec1981,1.75,100-yr,SLR=1.8m | 100-yr,1.17,22.76919937133789,TRUE,CoSMoS
90,4e1c06780290656a45fae01576405545,1.75,100-yr,SLR=1.8m | 100-yr,0.2,22.660682678222656,TRUE,CoSMoS
91,36a89c7d09161752ab705b07e2ddbe73,1.75,100-yr,SLR=1.8m | 100-yr,0.75,22.607948303222656,TRUE,CoSMoS
93,bbf6fc2a9aec00a3780ed5c5d4db6759,1.75,100-yr,SLR=1.8m | 100-yr,1.11,22.97234344482422,TRUE,CoSMoS
94,5a3be30199394130a88d0b5148f0f24c,1.75,100-yr,SLR=1.8m | 100-yr,1.02,23.10972023010254,TRUE,CoSMoS
95,1481d2cba83d67f62612ec6043fe47b3,1.75,100-yr,SLR=1.8m | 100-yr,0.98,23.189807891845703,TRUE,CoSMoS
96,b462f58e761e5f3c9c9e5a5d781e505a,1.75,100-yr,SLR=1.8m | 100-yr,0.92,23.27618408203125,TRUE,CoSMoS
97,745d257d4efd4cd1ba102a4b538c67e8,1.75,100-yr,SLR=1.8m | 100-yr,0.73,24.381616592407227,TRUE,CoSMoS
98,15a54683d8a643d8f5cc47a2d8c7e936,1.75,100-yr,SLR=1.8m | 100-yr,1.33,24.850000381469727,TRUE,CoSMoS
99,56520faaa42881bdc6a324b7a5e2502f,1.75,100-yr,SLR=1.8m | 100-yr,1.46,24.850000381469727,TRUE,CoSMoS
100,64b9b5ab991ea7e2fa4cb5096fcd813c,1.75,100-yr,SLR=1.8m | 100-yr,1.19,24.850000381469727,TRUE,CoSMoS
101,7154de47f0001ba146ad1ae5a62ee863,1.75,100-yr,SLR=1.8m | 100-yr,1.99,24.850000381469727,TRUE,CoSMoS
102,0d7b8f794fa3082a7c03026dec856247,1.75,100-yr,SLR=1.8m | 100-yr,1.99,24.850000381469727,TRUE,CoSMoS
103,6e0abbe95021795de4e36b121e68a5da,1.75,100-yr,SLR=1.8m | 100-yr,1.3,24.842304229736328,TRUE,CoSMoS
104,d2b603896c62fe2a05a5fd2b2856fc67,1.75,100-yr,SLR=1.8m | 100-yr,1.24,24.77861976623535,TRUE,CoSMoS
105,ae410f3f37648dc35b771f5aab1e56d4,1.75,100-yr,SLR=1.8m | 100-yr,1.85,24.78215789794922,TRUE,CoSMoS
106,73954a6c37f948edfa2617a91452cf8d,1.75,100-yr,SLR=1.8m | 100-yr,1.71,24.782379150390625,TRUE,CoSMoS
107,1ff31dc4768a9158d9473f7ded2e923a,1.75,100-yr,SLR=1.8m | 100-yr,1.21,24.819671630859375,TRUE,CoSMoS
108,a084010d87e39dd79f2dabdd6931549a,1.75,100-yr,SLR=1.8m | 100-yr,1.54,24.15211296081543,TRUE,CoSMoS
109,330d0a0121adcdb385166b1fa14e3cec,1.75,100-yr,SLR=1.8m | 100-yr,1.47,23.764446258544922,TRUE,CoSMoS
110,104937a524980ecc2f672d7a542309ce,1.75,100-yr,SLR=1.8m | 100-yr,1.71,23.59381866455078,TRUE,CoSMoS
2,869b893718c34c2377679564cd7cd705,2,100-yr,SLR=2.0m | 100-yr,1.51,22.98283576965332,TRUE,CoSMoS
3,10e5c14b3b247bc4b07bb5b8fe680915,2,100-yr,SLR=2.0m | 100-yr,1.8,23.373985290527344,TRUE,CoSMoS
4,df5793d00b3dee7bc5de79f3adaa9fcb,2,100-yr,SLR=2.0m | 100-yr,1.28,21.74856185913086,TRUE,CoSMoS
5,7f0b8bc66ebf78e40799f7fc69f1127b,2,100-yr,SLR=2.0m | 100-yr,0.92,24.848215103149414,TRUE,CoSMoS
6,1f2e37dbca51abe543d735133f0cc643,2,100-yr,SLR=2.0m | 100-yr,1.38,24.850000381469727,TRUE,CoSMoS
7,41677f225fa7418f32714a2a094c1244,2,100-yr,SLR=2.0m | 100-yr,1.8,23.373985290527344,TRUE,CoSMoS
8,d619cea82bb12f088e086e781113f17f,2,100-yr,SLR=2.0m | 100-yr,1.5,24.734148025512695,TRUE,CoSMoS
9,4fadfb3c3591c1ad79a801cfa01370d6,2,100-yr,SLR=2.0m | 100-yr,1.5,24.734148025512695,TRUE,CoSMoS
10,c9005c10c424d0dfa8efef532052d8e9,2,100-yr,SLR=2.0m | 100-yr,0.9,24.84990882873535,TRUE,CoSMoS
11,590bc81e834ae987df8ea7a7c2c04bbf,2,100-yr,SLR=2.0m | 100-yr,1.3,23.234975814819336,TRUE,CoSMoS
12,f406818da8ebe8fcc4e58cae36781bf7,2,100-yr,SLR=2.0m | 100-yr,1.27,24.778568267822266,TRUE,CoSMoS
13,5e0031ecbf54e0627caf983b39c73dbd,2,100-yr,SLR=2.0m | 100-yr,1,24.850000381469727,TRUE,CoSMoS
14,0f956c6f09175e6f22794d56a759228a,2,100-yr,SLR=2.0m | 100-yr,1.54,24.779399871826172,TRUE,CoSMoS
15,b84a87b6270cbd89024e871a1b4dd896,2,100-yr,SLR=2.0m | 100-yr,0.97,24.849143981933594,TRUE,CoSMoS
16,a24ca6112f4bac3344317057b836aa82,2,100-yr,SLR=2.0m | 100-yr,1.5,24.734148025512695,TRUE,CoSMoS
17,891d7a19c8866d6a7f26c765b8ffa62e,2,100-yr,SLR=2.0m | 100-yr,1.53,24.850000381469727,TRUE,CoSMoS
18,71471ead165734f3c23829d2bfd89b19,2,100-yr,SLR=2.0m | 100-yr,1.5,24.734148025512695,TRUE,CoSMoS
19,fbed1d520e167857fcfba3028ae17d6e,2,100-yr,SLR=2.0m | 100-yr,1.38,24.746355056762695,TRUE,CoSMoS
20,521d913398ccc88ae5ef7b7f1e9f7cfd,2,100-yr,SLR=2.0m | 100-yr,1.5,24.734148025512695,TRUE,CoSMoS
21,7df87557da5a77296076ccb323bd5592,2,100-yr,SLR=2.0m | 100-yr,1.91,23.522804260253906,TRUE,CoSMoS
22,9187a1f1d8484ebe2254d1c53ab43503,2,100-yr,SLR=2.0m | 100-yr,1.5,24.734148025512695,TRUE,CoSMoS
23,50f16e8677b26f7f0ae07c2628d4a3f6,2,100-yr,SLR=2.0m | 100-yr,0.92,24.848215103149414,TRUE,CoSMoS
24,9ca78cce2abf111ff43097db3067f4bf,2,100-yr,SLR=2.0m | 100-yr,0.98,24.850000381469727,TRUE,CoSMoS
25,6560601a0d96fb4d507c8eb11887952e,2,100-yr,SLR=2.0m | 100-yr,0.01,23.391895294189453,FALSE,CoSMoS
26,39a7d437e8e27b45576cf29f6e28a33d,2,100-yr,SLR=2.0m | 100-yr,1.5,24.734148025512695,TRUE,CoSMoS
27,9c30fbdf740c818d20ede323c68ed454,2,100-yr,SLR=2.0m | 100-yr,2.59,24.7812557220459,TRUE,CoSMoS
28,a73075107dd3cb34000ee4708056cb3f,2,100-yr,SLR=2.0m | 100-yr,1.5,21.946470260620117,TRUE,CoSMoS
29,7f0dcaae670bce2af9a0278956636a12,2,100-yr,SLR=2.0m | 100-yr,1.01,21.932588577270508,TRUE,CoSMoS
30,f1685fa53e41991840a9cff8105898a0,2,100-yr,SLR=2.0m | 100-yr,1.8,23.373985290527344,TRUE,CoSMoS
31,bc49f4578caf3d4c87244cc6fc1432ac,2,100-yr,SLR=2.0m | 100-yr,1.8,23.373985290527344,TRUE,CoSMoS
32,b1abab57126ed2a9a88d737984c69b54,2,100-yr,SLR=2.0m | 100-yr,1.5,24.734148025512695,TRUE,CoSMoS
33,4c16214b63d783b88e1d00cc5aeeeedb,2,100-yr,SLR=2.0m | 100-yr,1.36,24.850000381469727,TRUE,CoSMoS
34,43cf192f76f781c71d1f0a86691b4b36,2,100-yr,SLR=2.0m | 100-yr,1.8,23.373985290527344,TRUE,CoSMoS
35,a3fe0a3b732049fd5e91b291c2c53c22,2,100-yr,SLR=2.0m | 100-yr,1.38,24.778568267822266,TRUE,CoSMoS
36,c0038cf971126a683f99570432c0eaf0,2,100-yr,SLR=2.0m | 100-yr,1.24,24.778568267822266,TRUE,CoSMoS
37,113c185fa7b30efe6c04b7a4a07276d0,2,100-yr,SLR=2.0m | 100-yr,1.39,24.778568267822266,TRUE,CoSMoS
38,6596a6ce95accc5a22d77a6eb1b0e396,2,100-yr,SLR=2.0m | 100-yr,1.44,24.809255599975586,TRUE,CoSMoS
39,d5911c0b500a7b58ba91843839ec4daf,2,100-yr,SLR=2.0m | 100-yr,0.16,18.029592514038086,TRUE,CoSMoS
40,7d47a9fffafa0aa2397c54b05c72e016,2,100-yr,SLR=2.0m | 100-yr,0.33,19.112302780151367,TRUE,CoSMoS
41,f91ee9ee83816276d39319a778cf2c80,2,100-yr,SLR=2.0m | 100-yr,0.01,20.28786849975586,FALSE,CoSMoS
42,073c60cc505c2d828817dfd84c52846e,2,100-yr,SLR=2.0m | 100-yr,1.51,24.59767723083496,TRUE,CoSMoS
43,2bce84df5699b910a213702877fb7879,2,100-yr,SLR=2.0m | 100-yr,0.47,22.53697967529297,TRUE,CoSMoS
