SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
RENTAL,,Single Family Residential,871 Sand Point Rd,Carpinteria,CA,93013,29950,4,3.5,,5390,6534,1997,,,,,,,https://www.redfin.com/CA/Carpinteria/871-Sand-Point-Rd-93013/home/21611784,,,Y,Y,34.4047826,-119.5469257
PAST SALE,June-6-2014,Single Family Residential,869 Sand Point Rd,Carpinteria,CA,93013,8650000,6,5.0,CARPINTERIA-SUMMERLAND,5742,,1996,,1506,,Sold,,,https://www.redfin.com/CA/Carpinteria/869-Sand-Point-Rd-93013/home/21523736,SBMLS,14-1791,Y,Y,34.4045559,-119.5467092
PAST SALE,,Single Family Residential,845 Sand Point Rd,Carpinteria,CA,93013,6100000,3,4.0,,2241,46174,1977,,2722,,,,,https://www.redfin.com/CA/Carpinteria/845-Sand-Point-Rd-93013/home/21611953,,,Y,Y,34.4045688,-119.5458531
PAST SALE,May-8-2012,Single Family Residential,841 Sand Point Rd,Santa Barbara,CA,93013,5225000,4,4.0,Santa Barbara,2395,45738,1973,,2182,,Sold,,,https://www.redfin.com/CA/Carpinteria/841-Sand-Point-Rd-93013/home/21612178,SBMLS,11-2580,Y,Y,34.4044467,-119.5456102
PAST SALE,,Single Family Residential,835 Sand Point Rd,Carpinteria,CA,93013,1700000,6,5.0,,5475,59677,2006,,311,,,,,https://www.redfin.com/CA/Carpinteria/835-Sand-Point-Rd-93013/home/21611956,,,Y,Y,34.4042248,-119.5453239
PAST SALE,April-13-2012,Single Family Residential,815 Sand Point Rd,Carpinteria,CA,93013,5500000,3,2.0,Carpinteria,2198,96703,1977,,2502,,Sold,,,https://www.redfin.com/CA/Carpinteria/815-Sand-Point-Rd-93013/home/21611962,SBMLS,11-2340,Y,Y,34.4037732,-119.5447663
PAST SALE,January-22-1993,Single Family Residential,805 Sand Pt,Carpinteria,CA,93013,,4,3.0,CARPINTERIA-SUMMERLAND,,100188,1964,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/805-Sand-Point-Rd-93013/home/21611955,SBMLS,92-2430,Y,Y,34.4034328,-119.5444334
PAST SALE,February-1-2019,Single Family Residential,791 Sand Point Rd,Carpinteria,CA,93013,9725000,3,2.5,Sandyland Cove,2300,118483,1957,,4228,,Sold,,,https://www.redfin.com/CA/Carpinteria/791-Sand-Point-Rd-93013/home/21611958,SBMLS,18-3403,Y,Y,34.4030894,-119.5441881
PAST SALE,,Single Family Residential,775 Sand Point Rd,Carpinteria,CA,93013,,2,2.0,,1530,108464,1952,,,,,,,https://www.redfin.com/CA/Carpinteria/775-Sand-Point-Rd-93013/home/21611952,,,Y,Y,34.4027754,-119.5437832
PAST SALE,April-29-2011,Single Family Residential,755 Sand Point Rd,Carpinteria,CA,93013,5000000,2,2.5,Carpinteria,,,1945,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/755-Sand-Point-Rd-93013/home/21611951,SBMLS,11-1583,Y,Y,34.4021823,-119.5432306
PAST SALE,October-28-2011,Single Family Residential,745 Sand Point Rd,Carpinteria,CA,93013,3415000,3,3.0,Carpinteria,2200,46609,1940,,1552,,Sold,,,https://www.redfin.com/CA/Carpinteria/745-Sand-Point-Rd-93013/home/21612179,SBMLS,11-1165,Y,Y,34.4019853,-119.5430241
PAST SALE,March-25-2014,Single Family Residential,735 Sand Point Rd,Carpinteria,CA,93013,5850000,4,6.0,Carpinteria-summerland,3044,,1956,,1922,,Sold,,,https://www.redfin.com/CA/Carpinteria/735-Sand-Point-Rd-93013/home/21611961,SBMLS,14-903,Y,Y,34.4019815,-119.542795
PAST SALE,,Single Family Residential,721 Sand Point Rd,Carpinteria,CA,93013,,4,5.0,,4305,18295,1999,,,,,,,https://www.redfin.com/CA/Carpinteria/721-Sand-Point-Rd-93013/home/21611950,,,Y,Y,34.4018647,-119.5425657
PAST SALE,April-28-1997,Vacant Land,Sand Pt,Carpinteria,CA,93013,1150000,,,CARPINTERIA-SUMMERLAND,,21780,,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/Sand-Point-Rd-93013/home/143307493,SBMLS,97-609,Y,Y,34.401308,-119.542549
PAST SALE,April-25-2014,Single Family Residential,711 Sand Point Rd,Carpinteria,CA,93013,7100000,4,3.0,Sandyland Cove,2634,274428,1952,,2696,,Sold,,,https://www.redfin.com/CA/Carpinteria/711-Sand-Point-Rd-93013/home/21611949,SBMLS,14-1297,Y,Y,34.4016981,-119.5423044
PAST SALE,,Vacant Land,SANDPOINT,Santa Barbara,CA,93013,,,,,,,,,,,,,,https://www.redfin.com/CA/Santa-Barbara/SANDPOINT-93013/home/147638403,,,Y,Y,34.4014,-119.5422
PAST SALE,July-11-2006,Single Family Residential,701 Sand Point Rd,Carpinteria,CA,93013-1105,7200000,3,3.5,Sandyland Cove,,130680,1982,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/701-Sand-Point-Rd-93013/home/21611960,SBMLS,06-137,Y,Y,34.4013214,-119.5418909
PAST SALE,December-11-2008,Single Family Residential,685 Sand Point Rd,Carpinteria,CA,93013,7290000,3,4.0,Padaro,,131986,1961,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/685-Sand-Point-Rd-93013/home/21611959,SBMLS,07-4753,Y,Y,34.4011155,-119.5416655
PAST SALE,,Single Family Residential,671 Sand Point Rd,Carpinteria,CA,93013,,4,4.0,,3030,74052,1965,,,,,,,https://www.redfin.com/CA/Carpinteria/671-Sand-Point-Rd-93013/home/21613482,,,Y,Y,34.4008581,-119.5414381
PAST SALE,March-9-2004,Single Family Residential,657 Sand Point Rd,Carpinteria,CA,93013-1103,7235000,4,4.0,Sandyland Cove,4100,,1979,,1765,,Sold,,,https://www.redfin.com/CA/Carpinteria/657-Sand-Point-Rd-93013/home/21612924,SBMLS,03-1204,Y,Y,34.4006401,-119.5411437
PAST SALE,March-6-2015,Single Family Residential,645 Sand Point Rd,Carpinteria,CA,93013,9100000,3,3.0,CARPINTERIA-SUMMERLAND,2358,65340,1962,,3859,,Sold,,,https://www.redfin.com/CA/Carpinteria/645-Sand-Point-Rd-93013/home/21612923,SBMLS,15-44,Y,Y,34.400307,-119.5408851
PAST SALE,,Single Family Residential,635 Sand Point Rd,Carpinteria,CA,93013,,3,3.0,,2341,65340,1961,,,,,,,https://www.redfin.com/CA/Carpinteria/635-Sand-Point-Rd-93013/home/21612922,,,Y,Y,34.4000126,-119.5406023
PAST SALE,November-30-2004,Single Family Residential,625 Sand Point Rd,Carpinteria,CA,93013-1103,8500000,4,4.0,Padaro,,,,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/625-Sand-Point-Rd-93013/home/21612921,SBMLS,04-2545,Y,Y,34.399781,-119.5403518
PAST SALE,April-27-2010,Single Family Residential,591 Sand Point Rd,Carpinteria,CA,93013,16250000,5,6.0,Padaro,,95832,2003,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/591-Sand-Point-Rd-93013/home/21612919,SBMLS,08-3054,Y,Y,34.3992475,-119.5397338
PAST SALE,June-6-2019,Single Family Residential,571 Sand Point Rd,Carpinteria,CA,93013,24250000,4,5.0,MONTECITO,,,1992,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/571-Sand-Point-Rd-93013/home/21613481,SBMLS,18-2300,Y,Y,34.398955,-119.5393746
PAST SALE,,Single Family Residential,539 Sand Point Rd,Carpinteria,CA,93013,,4,3.0,,1872,60984,1948,,,,,,,https://www.redfin.com/CA/Carpinteria/539-Sand-Point-Rd-93013/home/21612917,,,Y,Y,34.398331,-119.5388418
PAST SALE,,Vacant Land,4205 Del Mar Ave,Carpinteria,CA,93013,,,,,,71438,,,,,,,,https://www.redfin.com/CA/Carpinteria/4205-Del-Mar-Ave-93013/home/22851668,,,Y,Y,34.3967878,-119.5363437
PAST SALE,March-17-1994,Single Family Residential,4217 Avenue Del Mar,Carpinteria,CA,93013,,9,9.5,CARPINTERIA-SUMMERLAND,,60984,1001,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/4217-Del-Mar-Ave-93013/home/21614298,SBMLS,93-3617,Y,Y,34.3967633,-119.53613
PAST SALE,,Single Family Residential,4237 Del Mar Ave,Carpinteria,CA,93013,,5,5.0,,4900,43996,1950,,,,,,,https://www.redfin.com/CA/Carpinteria/4237-Del-Mar-Ave-93013/home/21614297,,,Y,Y,34.396784,-119.5357877
PAST SALE,February-28-2013,Single Family Residential,4257 Avenue Del Mar,Carpinteria,CA,93013,14000000,6,6.0,Sandyland Cove,5000,39204,1940,,2800,,Sold,,,https://www.redfin.com/CA/Carpinteria/4257-Del-Mar-Ave-93013/home/21615384,SBMLS,11-1625,Y,Y,34.3967947,-119.5355011
PAST SALE,November-17-2004,Single Family Residential,4267 Avenue Del Mar,Carpinteria,CA,93013,15000000,9,7.0,Sandyland Cove,3860,45738,1930,,3886,,Sold,,,https://www.redfin.com/CA/Carpinteria/4267-Del-Mar-Ave-93013/home/21614296,SBMLS,04-3325,Y,Y,34.3968569,-119.5352062
PAST SALE,,Single Family Residential,4271 Del Mar Ave,Carpinteria,CA,93013,,5,6.0,,5556,37462,1947,,,,,,,https://www.redfin.com/CA/Carpinteria/4271-Del-Mar-Ave-93013/home/21614295,,,Y,Y,34.396586,-119.534908
PAST SALE,February-1-1993,Single Family Residential,4285 Avenue Del Mar,Carpinteria,CA,93013,1650000,6,4.5,CARPINTERIA-SUMMERLAND,,,1938,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/4285-Del-Mar-Ave-93013/home/21614294,SBMLS,91-4249,Y,Y,34.3967894,-119.534689
PAST SALE,,Single Family Residential,4307 Del Mar Ave,Carpinteria,CA,93013,,1,3.0,,1432,14375,1947,,,,,,,https://www.redfin.com/CA/Carpinteria/4307-Del-Mar-Ave-93013/home/95965122,,,Y,Y,34.3970107,-119.5343027
PAST SALE,December-18-2006,Single Family Residential,4301 Avenue Del Mar,Carpinteria,CA,93017,6000000,3,3.0,Carpinteria,,,1938,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/4301-Del-Mar-Ave-93013/home/95965125,SBMLS,06-5745,Y,Y,34.3969564,-119.534311
PAST SALE,,Single Family Residential,4327 Del Mar Ave,Carpinteria,CA,93013,,3,3.0,,1904,23087,1931,,,,,,,https://www.redfin.com/CA/Carpinteria/4327-Del-Mar-Ave-93013/home/21614291,,,Y,Y,34.3966596,-119.5339743
PAST SALE,,Single Family Residential,4347 Del Mar Ave,Carpinteria,CA,93013,,6,3.0,,2257,22651,1950,,,,,,,https://www.redfin.com/CA/Carpinteria/4347-Del-Mar-Ave-93013/home/21614290,,,Y,Y,34.3966383,-119.5337054
PAST SALE,March-22-2002,Single Family Residential,4365 Del Mar Ave,Carpinteria,CA,93013-3313,,2,2.0,Sandyland Cove,,,,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/4365-Del-Mar-Ave-93013/home/21614289,SBMLS,01-2859,Y,Y,34.3965544,-119.5334623
PAST SALE,,Single Family Residential,4377 Del Mar Ave,Carpinteria,CA,93013,,3,3.0,,2875,17424,1925,,,,,,,https://www.redfin.com/CA/Carpinteria/4377-Del-Mar-Ave-93013/home/21615382,,,Y,Y,34.3965315,-119.5332235
PAST SALE,,Single Family Residential,4387 Del Mar Ave,Carpinteria,CA,93013,,2,4.0,,2486,10890,1999,,,,,,,https://www.redfin.com/CA/Carpinteria/4387-Del-Mar-Ave-93013/home/21615383,,,Y,Y,34.396518,-119.5330772
PAST SALE,,Single Family Residential,4393 Del Mar Ave,Carpinteria,CA,93013,,4,4.0,,2390,10454,1961,,,,,,,https://www.redfin.com/CA/Carpinteria/4393-Del-Mar-Ave-93013/home/21614286,,,Y,Y,34.3964777,-119.5329353
PAST SALE,,Single Family Residential,4405 Del Mar Ave,Carpinteria,CA,93013,5740000,3,3.0,,2543,10019,2011,,2257,,,,,https://www.redfin.com/CA/Carpinteria/4405-Del-Mar-Ave-93013/home/21614285,,,Y,Y,34.3965197,-119.5327801
PAST SALE,August-15-2003,Single Family Residential,4411 Del Mar Ave,Carpinteria,CA,93013-3314,,3,3.0,Sandyland Cove,,,,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/4411-Del-Mar-Ave-93013/home/21614284,SBMLS,03-2437,Y,Y,34.3965611,-119.5326227
PAST SALE,,Single Family Residential,4431 Del Mar Ave,Carpinteria,CA,93013,,6,6.0,,2960,12197,1940,,,,,,,https://www.redfin.com/CA/Carpinteria/4431-Del-Mar-Ave-93013/home/21614283,,,Y,Y,34.3965778,-119.5323059
PAST SALE,,Single Family Residential,4447 Del Mar Ave,Carpinteria,CA,93013,,4,4.0,,2661,12197,1946,,,,,,,https://www.redfin.com/CA/Carpinteria/4447-Del-Mar-Ave-93013/home/21614282,,,Y,Y,34.3964477,-119.5322315
PAST SALE,December-2-2005,Single Family Residential,4477 Avenue Del Mar,Santa Barbara,CA,93013,7500000,4,4.0,Santa Barbara,,13939,1998,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/4477-Del-Mar-Ave-93013/home/21614280,SBMLS,05-4551,Y,Y,34.3963265,-119.5319049
RENTAL,,Single Family Residential,4499 Del Mar Ave,Carpinteria,CA,93013,27000,4,4.5,,2500,10890,1960,,,,,,,https://www.redfin.com/CA/Carpinteria/4499-Del-Mar-Ave-93013/home/21615381,,,Y,Y,34.3963139,-119.5317459
PAST SALE,,Single Family Residential,4501 Del Mar Ave,Carpinteria,CA,93013,,5,6.0,,4533,10019,1956,,,,,,,https://www.redfin.com/CA/Carpinteria/4501-Del-Mar-Ave-93013/home/21615380,,,Y,Y,34.396271,-119.5315317
PAST SALE,,Single Family Residential,4509 Del Mar Ave,Carpinteria,CA,93013,,5,4.0,,3206,10019,1951,,,,,,,https://www.redfin.com/CA/Carpinteria/4509-Del-Mar-Ave-93013/home/21615378,,,Y,Y,34.3962019,-119.5313157
PAST SALE,,Single Family Residential,4513 Del Mar Ave,Carpinteria,CA,93013,825000,3,4.0,,3064,10454,1993,,269,,,,,https://www.redfin.com/CA/Carpinteria/4513-Del-Mar-Ave-93013/home/21614270,,,Y,Y,34.3962153,-119.5312752
PAST SALE,September-2-1999,Single Family Residential,4517 Avenue Del Mar,Carpinteria,CA,93013,,3,3.0,Sandyland Cove,,,1954,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/4517-Del-Mar-Ave-93013/home/21614279,SBMLS,99-1463,Y,Y,34.3962075,-119.5311269
PAST SALE,,Single Family Residential,4525 Del Mar Ave,Carpinteria,CA,93013,9900000,3,4.0,,4617,22216,2022,,2144,,,,,https://www.redfin.com/CA/Carpinteria/4525-Del-Mar-Ave-93013/home/21614278,,,Y,Y,34.39617,-119.53099
PAST SALE,,Single Family Residential,4535 Del Mar Ave,Carpinteria,CA,93013,,4,4.0,,2760,20909,1947,,,,,,,https://www.redfin.com/CA/Carpinteria/4535-Del-Mar-Ave-93013/home/21614277,,,Y,Y,34.3960752,-119.5307125
PAST SALE,June-26-2017,Single Family Residential,4555 Avenue Del Mar,Carpinteria,CA,93013,8700000,4,3.0,Sandyland Cove,1531,18295,1947,,5683,,Sold,,,https://www.redfin.com/CA/Carpinteria/4555-Del-Mar-Ave-93013/home/21614276,SBMLS,17-1503,Y,Y,34.3959425,-119.5305369
PAST SALE,November-22-2006,Single Family Residential,4561 Avenue Del Mar,Carpinteria,CA,93013,15423112,5,6.5,Sandyland Cove,4683,21344,,,3293,,Sold,,,https://www.redfin.com/CA/Carpinteria/4561-Del-Mar-Ave-93013/home/21614275,SBMLS,06-4411,Y,Y,34.3958263,-119.5301897
PAST SALE,May-19-2000,Single Family Residential,4567 Avenue Del Mar,Carpinteria,CA,93013,2300000,4,3.0,CARPINTERIA-SUMMERLAND,,,1955,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/4567-Del-Mar-Ave-93013/home/21614274,SBMLS,00-844,Y,Y,34.3957943,-119.529966
PAST SALE,,Single Family Residential,4575 Del Mar Ave,Carpinteria,CA,93013,,4,3.0,,1810,6098,1955,,,,,,,https://www.redfin.com/CA/Carpinteria/4575-Del-Mar-Ave-93013/home/21615379,,,Y,Y,34.3957423,-119.5298578
PAST SALE,January-29-2020,Single Family Residential,4581 Avenue Del Mar,Carpinteria,CA,93013,6400000,4,4.0,Sandyland Cove,2589,5662,1954,,2472,,Sold,,,https://www.redfin.com/CA/Carpinteria/4581-Del-Mar-Ave-93013/home/21614273,SBMLS,20-341,Y,Y,34.3956907,-119.5297395
PAST SALE,August-31-1995,Single Family Residential,4587 Avenue Del Mar,Carpinteria,CA,93013,1050000,4,3.0,CARPINTERIA-SUMMERLAND,,,1000,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/4587-Del-Mar-Ave-93013/home/21614272,SBMLS,94-3926,Y,Y,34.3956596,-119.5296108
PAST SALE,,Single Family Residential,4599 Del Mar Ave,Carpinteria,CA,93013,3950000,3,4.0,,3353,30928,1953,,1178,,,,,https://www.redfin.com/CA/Carpinteria/4599-Del-Mar-Ave-93013/home/21612979,,,Y,Y,34.3955931,-119.5291153
PAST SALE,,Single Family Residential,4709 Sandyland Rd,Carpinteria,CA,93013,,,,,,,,,,,,,,https://www.redfin.com/CA/Carpinteria/4709-Sandyland-Rd-93013/home/190689995,,,Y,Y,34.3953167,-119.5285322
PAST SALE,,Condo/Co-op,4729 Sandyland Rd,Carpinteria,CA,93013,250000,2,2.0,,908,,1940,,275,,,,,https://www.redfin.com/CA/Carpinteria/4729-Sandyland-Rd-93013/home/21614164,,,Y,Y,34.3955075,-119.5282081
PAST SALE,,Condo/Co-op,4725 Sandyland Rd,Carpinteria,CA,93013,167000,2,1.0,,672,,1952,,249,,,,,https://www.redfin.com/CA/Carpinteria/4725-Sandyland-Rd-93013/home/21614168,,,Y,Y,34.3954589,-119.5281589
PAST SALE,,Condo/Co-op,4757 Sandyland Rd,Carpinteria,CA,93013,,3,2.0,,1020,,1922,,,,,,,https://www.redfin.com/CA/Carpinteria/4757-Sandyland-Rd-93013/home/21614165,,,Y,Y,34.3952484,-119.5281668
PAST SALE,August-21-2009,Single Family Residential,4763 Sandyland Rd,Carpinteria,CA,93013,4000000,3,2.5,Sandyland Cove,3000,,1989,,1333,,Sold,,,https://www.redfin.com/CA/Carpinteria/4763-Sandyland-Rd-93013/home/21517779,SBMLS,08-3029,Y,Y,34.3951954,-119.5277027
PAST SALE,,Condo/Co-op,4773 Sandyland Rd,Carpinteria,CA,93013,,6,5.0,,6397,,1994,,,,,,,https://www.redfin.com/CA/Carpinteria/4773-Sandyland-Rd-93013/home/21614640,,,Y,Y,34.3951914,-119.5277077
PAST SALE,,Single Family Residential,4797 Sandyland Rd,Carpinteria,CA,93013,,5,3.0,,2485,30056,1955,,,,,,,https://www.redfin.com/CA/Carpinteria/4797-Sandyland-Rd-93013/home/21615362,,,Y,Y,34.3952598,-119.527433
PAST SALE,,Condo/Co-op,4809 Sandyland Rd Unit C,Carpinteria,CA,93013,,2,2.0,,1450,,1978,,,,,,,https://www.redfin.com/CA/Carpinteria/4809-Sandyland-Rd-93013/unit-C/home/21613788,,,Y,Y,34.3949013,-119.527029
PAST SALE,,Condo/Co-op,4809 Sandyland Rd Unit B,Carpinteria,CA,93013,2000000,2,2.0,,1543,,1977,,1296,,,,,https://www.redfin.com/CA/Carpinteria/4809-Sandyland-Rd-93013/unit-B/home/21613789,,,Y,Y,34.3949013,-119.527029
PAST SALE,January-22-1998,Condo/Co-op,4809 Sandyland #a #A,Carpinteria,CA,93013,628500,2,2.5,CARPINTERIA-SUMMERLAND,,,1980,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/4809-Sandyland-Rd-93013/unit-A/home/21613790,SBMLS,97-2650,Y,Y,34.3949013,-119.527029
PAST SALE,January-22-1998,Single Family Residential,4809 Sandyland,Carpinteria,CA,93013,627500,2,2.5,CARPINTERIA-SUMMERLAND,,,1980,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/4809-Sandyland-Rd-93013/home/143303039,SBMLS,97-2651,Y,Y,34.3949144,-119.5269331
PAST SALE,,Condo/Co-op,4867 Sandyland Rd Unit D,Carpinteria,CA,93013,,3,3.0,,2039,,1990,,,,,,,https://www.redfin.com/CA/Carpinteria/4867-Sandyland-Rd-93013/unit-D/home/21613484,,,Y,Y,34.3947492,-119.5263881
PAST SALE,,Condo/Co-op,4867 Sandyland Rd Unit B,Carpinteria,CA,93013,,3,3.0,,1988,,1990,,,,,,,https://www.redfin.com/CA/Carpinteria/4867-Sandyland-Rd-93013/unit-B/home/21613486,,,Y,Y,34.3947492,-119.5263881
PAST SALE,,Condo/Co-op,4867 Sandyland Rd Unit A,Carpinteria,CA,93013,,3,3.0,,1974,,1990,,,,,,,https://www.redfin.com/CA/Carpinteria/4867-Sandyland-Rd-93013/unit-A/home/21613487,,,Y,Y,34.3947492,-119.5263881
PAST SALE,,Vacant Land,4867 Sandyland Rd,Carpinteria,CA,93013,191000,,,,,9583,,,,,,,,https://www.redfin.com/CA/Carpinteria/4867-Sandyland-Rd-93013/home/22852988,,,Y,Y,34.3947492,-119.5263881
PAST SALE,May-7-2008,Multi-Family (2-4 Unit),4901 Sandyland Rd,Santa Barbara,CA,93013,3950000,21,12.0,Santa Barbara,,5663,1957,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/4901-Sandyland-Rd-93013/home/21613404,SBMLS,08-931,Y,Y,34.3944267,-119.5257484
PAST SALE,,Condo/Co-op,4921 Sandyland Rd,Carpinteria,CA,93013,2550000,2,3.0,,1800,,1957,,1417,,,,,https://www.redfin.com/CA/Carpinteria/4921-Sandyland-Rd-93013/home/21613402,,,Y,Y,34.3942312,-119.5258257
PAST SALE,May-10-2017,Condo/Co-op,4921 Sandyland Rd #2,Carpinteria,CA,93013,2600000,2,3.0,Carpinteria,1725,5227,1957,,1507,,Sold,,,https://www.redfin.com/CA/Carpinteria/4921-Sandyland-Rd-93013/unit-2/home/192259956,SBMLS,17-1072,Y,Y,34.3942884,-119.5256414
PAST SALE,,Condo/Co-op,4902 Sandyland Rd #141,Carpinteria,CA,93013,750000,1,1.0,,432,,1968,,1736,,,,,https://www.redfin.com/CA/Carpinteria/4902-Sandyland-Rd-93013/unit-141/home/21613841,,,Y,Y,34.3947236,-119.5252708
PAST SALE,June-20-2019,Single Family Residential,4854 Sandyland Rd,Carpinteria,CA,93013,1900000,5,4.0,CPTA - Carpinteria,1840,3484,1957,,1033,,Sold,,,https://www.redfin.com/CA/Carpinteria/4854-Sandyland-Rd-93013/home/21615361,CRMLS,219002817,Y,Y,34.3951615,-119.5261022
PAST SALE,April-7-1997,Condo/Co-op,4846 Sandyland #5 #5,Carpinteria,CA,93013,240000,3,2.0,CARPINTERIA-SUMMERLAND,,,1983,,,,Sold,,,https://www.redfin.com/CA/Carpinteria/4846-Sandyland-Rd-93013/unit-5/home/143305629,SBMLS,96-3489,Y,Y,34.3954027,-119.5263192
PAST SALE,October-27-2017,Condo/Co-op,4846 Sandyland Rd,Carpinteria,CA,93013,795000,3,2.0,CARPINTERIA-SUMMERLAND,1288,597,1978,,617,,Sold,,,https://www.redfin.com/CA/Carpinteria/4846-Sandyland-Rd-93013/home/21613791,SBMLS,16-3638,Y,Y,34.3954027,-119.5263192
