SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,full_address,annual_rental_income,monthly_rental_income,rentalval,rentalval_note,elevation,distance_to_coast_meters,distance_to_coast_km,median_ageE,whiteE,blackE,asianE,hispanicE,median_incomeE,educationE,unemploymentE,hazard_type,property_id
PAST SALE,June-28-2007,Single Family Residential,104 SHELL St,Pacifica,CA,94044,1205526,3,2,Ocean Park Manor,1050,4500,1959,NA,657,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/104-Shell-St-94044/home/1990279,MLSListings,ML80720788,Y,Y,37.6387052,-122.4936944,"104 SHELL St, Pacifica, CA",60276.3,5023.0250000000005,5023.0250000000005,baseline_5pct,11.27,210.4895761191682,0.2104895761191682,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,195 Shell St,Pacifica,CA,94044,1410000,3,2,NA,1480,5847,1954,NA,953,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/195-Shell-St-94044/home/1178161,NA,NA,Y,Y,37.6390361,-122.492672,"195 Shell St, Pacifica, CA",70500,5875,5875,baseline_5pct,12.51,323.0927469732757,0.3230927469732757,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,August-21-2020,Single Family Residential,185 Shell St,Pacifica,CA,94044,990000,3,1,PACIFICA,1050,5000,1954,NA,943,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/185-Shell-St-94044/home/584666,MLSListings,ML81800611,Y,Y,37.6390444,-122.4928267,"185 Shell St, Pacifica, CA",49500,4125,4125,baseline_5pct,12.27,305.8476651760861,0.3058476651760861,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,October-31-2012,Single Family Residential,165 SHELL St,Pacifica,CA,94044,922281,3,1,Pacifica,1050,5000,1954,NA,443,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/165-Shell-St-94044/home/1860348,MLSListings,ML81220024,Y,Y,37.6390509,-122.4930478,"165 SHELL St, Pacifica, CA",46114.05,3842.8375,3842.8375,baseline_5pct,12.05,281.21970653594707,0.2812197065359471,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,April-21-2021,Single Family Residential,105 Shoreview Ave,Pacifica,CA,94044,1325000,3,2,PACIFICA,1460,6600,1954,NA,908,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/105-Shoreview-Ave-94044/home/1868301,MLSListings,ML81827360,Y,Y,37.6393834,-122.4926941,"105 Shoreview Ave, Pacifica, CA",66250,5520.833333333333,5520.833333333333,baseline_5pct,11.51,319.4015504683438,0.31940155046834384,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,115 Shoreview Ave,Pacifica,CA,94044,1290245,3,2,NA,1500,5000,1955,NA,482,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/115-Shoreview-Ave-94044/home/2058543,NA,NA,Y,Y,37.6393869,-122.4928763,"115 Shoreview Ave, Pacifica, CA",64512.25,5376.020833333333,5376.020833333333,baseline_5pct,11.44,299.11318195788556,0.29911318195788555,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,125 Shoreview Ave,Pacifica,CA,94044,1040472,3,1,NA,1050,5000,1954,NA,8,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/125-Shoreview-Ave-94044/home/584659,NA,NA,Y,Y,37.6393914,-122.4930573,"125 Shoreview Ave, Pacifica, CA",52023.600000000006,4335.3,4335.3,baseline_5pct,11.23,278.9548074585625,0.27895480745856255,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,135 Shoreview Ave,Pacifica,CA,94044,1110249,3,1,NA,1050,5000,1954,NA,105,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/135-Shoreview-Ave-94044/home/1510336,NA,NA,Y,Y,37.6393921,-122.4932298,"135 Shoreview Ave, Pacifica, CA",55512.450000000004,4626.0375,4626.0375,baseline_5pct,10.94,259.7558254552079,0.2597558254552079,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,145 Shoreview Ave,Pacifica,CA,94044,1021871,3,1,NA,1050,7132,1954,NA,20,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/145-Shoreview-Ave-94044/home/584651,NA,NA,Y,Y,37.6393885,-122.4934021,"145 Shoreview Ave, Pacifica, CA",51093.55,4257.795833333334,4257.795833333334,baseline_5pct,10.94,240.59435172644916,0.24059435172644916,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,184 Shoreview Ave,Pacifica,CA,94044,905000,2,2,NA,1300,7578,1955,NA,696,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/184-Shoreview-Ave-94044/home/1923293,NA,NA,Y,Y,37.6386258,-122.4940647,"184 Shoreview Ave, Pacifica, CA",45250,3770.8333333333335,3770.8333333333335,baseline_5pct,10.93,169.5627085062376,0.16956270850623761,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,October-31-2018,Single Family Residential,178 Shoreview Ave,Pacifica,CA,94044,1435000,4,3,PACIFICA,1840,8652,1955,NA,780,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/178-Shoreview-Ave-94044/home/1970668,MLSListings,ML81724657,Y,Y,37.638825,-122.4940746,"178 Shoreview Ave, Pacifica, CA",71750,5979.166666666667,5979.166666666667,baseline_5pct,11.04,167.7544696548812,0.1677544696548812,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,172 Shoreview Ave,Pacifica,CA,94044,2000000,3,2,NA,1600,7000,1955,NA,1250,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/172-Shoreview-Ave-94044/home/1640368,NA,NA,Y,Y,37.6390115,-122.4939914,"172 Shoreview Ave, Pacifica, CA",100000,8333.333333333334,8333.333333333334,baseline_5pct,10.97,176.35181908278318,0.1763518190827832,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,166 Shoreview Ave,Pacifica,CA,94044,1226855,3,2,NA,1300,7000,1955,NA,187,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/166-Shoreview-Ave-94044/home/584196,NA,NA,Y,Y,37.6392003,-122.4939032,"166 Shoreview Ave, Pacifica, CA",61342.75,5111.895833333333,5111.895833333333,baseline_5pct,10.86,185.49742937948287,0.18549742937948285,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,October-22-2002,Single Family Residential,154 SHOREVIEW Ave,Pacifica,CA,94044,1342263,3,2,Pacifica,1300,1,NA,NA,462,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/154-Shoreview-Ave-94044/home/2038511,MLSListings,ML80248235,Y,Y,37.6393773,-122.4938413,"154 SHOREVIEW Ave, Pacifica, CA",67113.15000000001,5592.762500000001,5592.762500000001,baseline_5pct,10.87,191.75812022591091,0.1917581202259109,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,146 Shoreview Ave,Pacifica,CA,94044,1312500,3,3,NA,1570,9000,1955,NA,836,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/146-Shoreview-Ave-94044/home/1483569,NA,NA,Y,Y,37.6395648,-122.4937994,"146 Shoreview Ave, Pacifica, CA",65625,5468.75,5468.75,baseline_5pct,10.71,195.75588646951692,0.19575588646951692,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,January-5-2006,Single Family Residential,104 SHOREVIEW Ave,Pacifica,CA,94044,1076580,3,1,Pacifica,1050,5600,1959,NA,595,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/104-Shoreview-Ave-94044/home/1739493,MLSListings,ML80562668,Y,Y,37.6397189,-122.4926941,"104 SHOREVIEW Ave, Pacifica, CA",53829,4485.75,4485.75,baseline_5pct,11.39,318.21157883496016,0.31821157883496015,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,November-13-2020,Single Family Residential,112 Shoreview Ave,Pacifica,CA,94044,1030000,3,1,PACIFICA,1050,5000,1954,NA,981,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/112-Shoreview-Ave-94044/home/1043765,MLSListings,ML81814200,Y,Y,37.6397278,-122.4928677,"112 Shoreview Ave, Pacifica, CA",51500,4291.666666666667,4291.666666666667,baseline_5pct,11.37,298.8611000365138,0.2988611000365138,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,118 Shoreview Ave,Pacifica,CA,94044,1037985,4,1,NA,1230,5000,1954,NA,172,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/118-Shoreview-Ave-94044/home/2035598,NA,NA,Y,Y,37.639735,-122.4930332,"118 Shoreview Ave, Pacifica, CA",51899.25,4324.9375,4324.9375,baseline_5pct,11.14,280.41805174790443,0.2804180517479044,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,126 Shoreview Ave,Pacifica,CA,94044,1048216,3,1,NA,1050,5000,1954,NA,195,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/126-Shoreview-Ave-94044/home/1179423,NA,NA,Y,Y,37.6397259,-122.49321,"126 Shoreview Ave, Pacifica, CA",52410.8,4367.566666666667,4367.566666666667,baseline_5pct,11.03,260.77530761514305,0.26077530761514306,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,132 Shoreview Ave,Pacifica,CA,94044,1091963,3,2,NA,1230,5002,1954,NA,20,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/132-Shoreview-Ave-94044/home/584643,NA,NA,Y,Y,37.6397328,-122.4933817,"132 Shoreview Ave, Pacifica, CA",54598.15,4549.845833333334,4549.845833333334,baseline_5pct,10.83,241.64336225425328,0.24164336225425329,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,140 Shoreview Ave,Pacifica,CA,94044,1164974,3,2,NA,1320,10021,1955,NA,23,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/140-Shoreview-Ave-94044/home/1789357,NA,NA,Y,Y,37.6397129,-122.4935971,"140 Shoreview Ave, Pacifica, CA",58248.700000000004,4854.058333333333,4854.058333333333,baseline_5pct,10.9,217.74335983871455,0.21774335983871457,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,April-4-2014,Single Family Residential,1112 PALMETTO Ave,Pacifica,CA,94044,985000,2,1,Pacifica,1170,36460,1950,NA,842,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/1112-Palmetto-Ave-94044/home/1621918,MLSListings,ML81317137,Y,Y,37.6428148,-122.4935342,"1112 PALMETTO Ave, Pacifica, CA",49250,4104.166666666667,4104.166666666667,baseline_5pct,15.94,213.7408671659483,0.21374086716594828,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,June-30-2006,Single Family Residential,1070 PALMETTO Ave,Pacifica,CA,94044,850000,3,1.5,Pacifica,1396,20038,1938,NA,609,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/1070-Palmetto-Ave-94044/home/1637590,MLSListings,ML80568279,Y,Y,37.6431724,-122.4927802,"1070 PALMETTO Ave, Pacifica, CA",42500,3541.6666666666665,3541.6666666666665,baseline_5pct,17.29,296.380627392818,0.296380627392818,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,900 Palmetto Ave,Pacifica,CA,94044,1006113,3,1,NA,972,30129,1948,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/900-Palmetto-Ave-94044/home/1043885,NA,NA,Y,Y,37.6438284,-122.4930395,"900 Palmetto Ave, Pacifica, CA",50305.65,4192.1375,4192.1375,baseline_5pct,18.49,265.19780829599273,0.2651978082959927,40.1,2798,174,615,804,142134,1107,136,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,528 Dolphin Dr,Pacifica,CA,94044,873767,2,1,NA,750,6080,1949,NA,72,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/528-Dolphin-Dr-94044/home/1739454,NA,NA,Y,Y,37.6487956,-122.4924261,"528 Dolphin Dr, Pacifica, CA",43688.350000000006,3640.6958333333337,3640.6958333333337,baseline_5pct,26.47,315.83987857711895,0.3158398785771189,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,532 Dolphin Dr,Pacifica,CA,94044,991820,3,1,NA,910,4819,1949,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/532-Dolphin-Dr-94044/home/581714,NA,NA,Y,Y,37.6486535,-122.49258,"532 Dolphin Dr, Pacifica, CA",49591,4132.583333333333,4132.583333333333,baseline_5pct,26.25,299.2173338564033,0.2992173338564033,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,April-20-2000,Single Family Residential,536 DOLPHIN Dr,Pacifica,CA,94044,1164505,2,2,MANOR,1350,4500,NA,NA,285,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/536-Dolphin-Dr-94044/home/1440108,MLSListings,ML80009756,Y,Y,37.648519,-122.4925907,"536 DOLPHIN Dr, Pacifica, CA",58225.25,4852.104166666667,4852.104166666667,baseline_5pct,26.21,298.5037052292358,0.29850370522923575,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,August-28-2017,Single Family Residential,544 Dolphin Dr,Pacifica,CA,94044,811000,3,2,PACIFICA,1590,4992,1949,NA,510,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/544-Dolphin-Dr-94044/home/581762,MLSListings,ML81670564,Y,Y,37.6482306,-122.4926499,"544 Dolphin Dr, Pacifica, CA",40550,3379.1666666666665,3379.1666666666665,baseline_5pct,25.77,292.9387252938464,0.2929387252938464,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,March-10-2021,Single Family Residential,548 Dolphin Dr,Pacifica,CA,94044,1510000,4,2,PACIFICA,1890,4992,1949,NA,799,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/548-Dolphin-Dr-94044/home/581770,MLSListings,ML81829697,Y,Y,37.6480896,-122.4926033,"548 Dolphin Dr, Pacifica, CA",75500,6291.666666666667,6291.666666666667,baseline_5pct,25.64,298.6247274499758,0.2986247274499758,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,November-20-2003,Single Family Residential,552 DOLPHIN Dr,Pacifica,CA,94044,988178,2,1,Pacific Manor,750,4992,1956,NA,611,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/552-Dolphin-Dr-94044/home/1501962,MLSListings,ML80349533,Y,Y,37.6479453,-122.4926322,"552 DOLPHIN Dr, Pacifica, CA",49408.9,4117.408333333334,4117.408333333334,baseline_5pct,25.51,295.92048858479404,0.29592048858479403,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,556 Dolphin Dr,Pacifica,CA,94044,1019202,3,1,NA,910,5000,1949,NA,42,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/556-Dolphin-Dr-94044/home/1449869,NA,NA,Y,Y,37.6477977,-122.4926685,"556 Dolphin Dr, Pacifica, CA",50960.100000000006,4246.675,4246.675,baseline_5pct,25.27,292.404452671501,0.292404452671501,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,560 Dolphin Dr,Pacifica,CA,94044,1206344,3,2,NA,1440,5000,1949,NA,69,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/560-Dolphin-Dr-94044/home/1929826,NA,NA,Y,Y,37.6476636,-122.4927131,"560 Dolphin Dr, Pacifica, CA",60317.200000000004,5026.433333333333,5026.433333333333,baseline_5pct,25.23,287.9168702341047,0.28791687023410467,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,November-12-2009,Single Family Residential,110 W AVALON Dr,Pacifica,CA,94044,1309950,3,2,Pacifica,1310,4992,1949,NA,466,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/110-W-Avalon-Dr-94044/home/2048268,MLSListings,ML80942464,Y,Y,37.6475225,-122.4926499,"110 W AVALON Dr, Pacifica, CA",65497.5,5458.125,5458.125,baseline_5pct,24.99,295.4505385790815,0.29545053857908155,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,113 W Avalon Dr,Pacifica,CA,94044,1122990,3,2,NA,1150,5000,1979,NA,56,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/113-W-Avalon-Dr-94044/home/2013319,NA,NA,Y,Y,37.6471594,-122.4924668,"113 W Avalon Dr, Pacifica, CA",56149.5,4679.125,4679.125,baseline_5pct,25.46,317.1146487924037,0.31711464879240375,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,117 W Avalon Dr,Pacifica,CA,94044,986584,3,1,NA,910,5000,1949,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/117-W-Avalon-Dr-94044/home/2003792,NA,NA,Y,Y,37.6472001,-122.4926368,"117 W Avalon Dr, Pacifica, CA",49329.200000000004,4110.766666666667,4110.766666666667,baseline_5pct,25.06,298.0519876748125,0.2980519876748125,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,October-28-2003,Single Family Residential,121 Avalon,Pacifica,CA,94044,1146481,3,1,Pacifica,1310,4500,1958,NA,385,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/121-W-Avalon-Dr-94044/home/1780213,MLSListings,ML80352099,Y,Y,37.6472096,-122.4928187,"121 Avalon, Pacifica, CA",57324.05,4777.004166666667,4777.004166666667,baseline_5pct,24.65,277.77571972273296,0.27777571972273296,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,114 W Avalon Dr,Pacifica,CA,94044,979197,2,1,NA,750,4915,1949,NA,179,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/114-W-Avalon-Dr-94044/home/1895458,NA,NA,Y,Y,37.6475614,-122.4931279,"114 W Avalon Dr, Pacifica, CA",48959.850000000006,4079.9875000000006,4079.9875000000006,baseline_5pct,23.99,242.11877335285524,0.24211877335285525,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,October-28-2015,Single Family Residential,551 Esplanade Ave,Pacifica,CA,94044,1200000,4,3,Pacific Manor,2225,4992,1949,NA,539,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/551-Esplanade-Ave-94044/home/1367276,San Francisco MLS,436031,Y,Y,37.6479875,-122.4930371,"551 Esplanade Ave, Pacifica, CA",60000,5000,5000,baseline_5pct,24.49,250.71188091006067,0.2507118809100607,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,December-7-2006,Single Family Residential,547 ESPLANADE Ave,Pacifica,CA,94044,1025575,2,1,Pacific Manor,750,4992,1955,NA,863,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/547-Esplanade-Ave-94044/home/581778,MLSListings,ML80665499,Y,Y,37.6481271,-122.4930548,"547 ESPLANADE Ave, Pacifica, CA",51278.75,4273.229166666667,4273.229166666667,baseline_5pct,24.84,248.2469547635832,0.24824695476358322,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,October-19-2021,Single Family Residential,543 Esplanade Ave,Pacifica,CA,94044,1560000,3,1,PACIFICA,1280,4992,1949,NA,1219,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/543-Esplanade-Ave-94044/home/2035963,MLSListings,ML81861055,Y,Y,37.6482707,-122.4930036,"543 Esplanade Ave, Pacifica, CA",78000,6500,6500,baseline_5pct,25.08,253.4353098581468,0.25343530985814683,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,July-10-2018,Single Family Residential,539 Esplanade Ave,Pacifica,CA,94044,1460000,2,2,PACIFICA,2126,4992,1949,NA,687,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/539-Esplanade-Ave-94044/home/1900711,MLSListings,ML81711470,Y,Y,37.6484142,-122.4929709,"539 Esplanade Ave, Pacifica, CA",73000,6083.333333333333,6083.333333333333,baseline_5pct,25.12,256.56526370689744,0.2565652637068974,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,535 Esplanade Ave,Pacifica,CA,94044,1081092,3,1,NA,910,5000,1949,NA,8,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/535-Esplanade-Ave-94044/home/1994112,NA,NA,Y,Y,37.6485585,-122.4929703,"535 Esplanade Ave, Pacifica, CA",54054.600000000006,4504.55,4504.55,baseline_5pct,25.25,256.12016062824017,0.25612016062824017,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,June-11-2018,Single Family Residential,531 Esplanade Ave,Pacifica,CA,94044,935000,2,1,PACIFICA,814,5472,1949,NA,1149,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/531-Esplanade-Ave-94044/home/1797650,MLSListings,ML81702878,Y,Y,37.6487085,-122.4929582,"531 Esplanade Ave, Pacifica, CA",46750,3895.8333333333335,3895.8333333333335,baseline_5pct,25.3,256.93460357298324,0.25693460357298326,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,527 Esplanade Ave,Pacifica,CA,94044,1174142,4,2,NA,1580,5000,1949,NA,84,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/527-Esplanade-Ave-94044/home/1970634,NA,NA,Y,Y,37.6488499,-122.4928936,"527 Esplanade Ave, Pacifica, CA",58707.100000000006,4892.258333333334,4892.258333333334,baseline_5pct,25.36,263.62196506357935,0.2636219650635794,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,544 Esplanade Ave,Pacifica,CA,94044,844719,2,1,NA,750,5200,1949,NA,253,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/544-Esplanade-Ave-94044/home/581693,NA,NA,Y,Y,37.64834,-122.493391,"544 Esplanade Ave, Pacifica, CA",42235.950000000004,3519.6625000000004,3519.6625000000004,baseline_5pct,24.08,210.078041186925,0.210078041186925,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,540 Esplanade Ave,Pacifica,CA,94044,987793,2,1,NA,1430,5200,1949,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/540-Esplanade-Ave-94044/home/1055656,NA,NA,Y,Y,37.648487,-122.493383,"540 Esplanade Ave, Pacifica, CA",49389.65,4115.804166666667,4115.804166666667,baseline_5pct,24.02,210.44686293913117,0.21044686293913117,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,NA,Single Family Residential,536 Esplanade Ave,Pacifica,CA,94044,1018337,3,1,NA,1480,5200,1949,NA,45,NA,NA,NA,NA,https://www.redfin.com/CA/Pacifica/536-Esplanade-Ave-94044/home/1861560,NA,NA,Y,Y,37.648618,-122.493336,"536 Esplanade Ave, Pacifica, CA",50916.850000000006,4243.070833333334,4243.070833333334,baseline_5pct,24.23,215.2125184427505,0.2152125184427505,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,February-10-2009,Single Family Residential,532 Esplanade Ave,Pacifica,CA,94044,543090,3,2,Pacific Manor,910,5200,1949,NA,297,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/532-Esplanade-Ave-94044/home/1713998,San Francisco MLS,348033,Y,Y,37.648765,-122.493285,"532 Esplanade Ave, Pacifica, CA",27154.5,2262.875,2262.875,baseline_5pct,24.44,220.3665525377457,0.2203665525377457,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
PAST SALE,January-7-2009,Single Family Residential,528 ESPLANADE Ave,Pacifica,CA,94044,795099,3,1,Pacifica,910,5200,1949,NA,412,NA,Sold,NA,NA,https://www.redfin.com/CA/Pacifica/528-Esplanade-Ave-94044/home/1997909,MLSListings,ML80842536,Y,Y,37.6488835,-122.4933131,"528 ESPLANADE Ave, Pacifica, CA",39754.950000000004,3312.9125000000004,3312.9125000000004,baseline_5pct,24.49,216.8191152183026,0.2168191152183026,42.8,2226,153,813,725,154348,1047,97,bluff,3b4c2e1adc46492c5a4bcbf7cca5c7db
